PA;1506104;Primavera;;;;;;;;21.512
PA;1506112;Quatipuru;;1.929;;;;;;
PA;1506138;Redenção;;;;;;;;
PA;1506161;Rio Maria;;;;;;;;
PA;1506187;Rondon do Pará;;;;;;;;
PA;1506195;Rurópolis;;;;;;;;
PA;1506203;Salinópolis;;2.840;5.989;7.114;13.017;14.109;18.232;9.651
PA;1506302;Salvaterra;;;;;;;;9.127
PA;1506351;Santa Bárbara do Pará;;;;;;;;
PA;1506401;Santa Cruz do Arari;;;;;;;;5.258
PA;1506500;Santa Isabel do Pará;;;;;11.764;10.710;14.724;15.848
PA;1506559;Santa Luzia do Pará;;;;;;;;
PA;1506583;Santa Maria das Barreiras;;;;;;;;
PA;1506609;Santa Maria do Pará;;;;;;;;9.927
PA;1506708;Santana do Araguaia;;;;;;;;9.085
PA;1506807;Santarém;9.270;14.253;18.705;41.546;47.559;60.229;92.144;135.215
PA;1506906;Santarém Novo;;1.987;;;;;;3.991
PA;1507003;Santo Antônio do Tauá;;;;;;;;10.919
PA;1507102;São Caetano de Odivelas;;4.880;7.058;9.886;8.180;9.931;11.293;14.229
PA;1507151;São Domingos do Araguaia;;;;;;;;
PA;1507201;São Domingos do Capim;;;19.449;16.691;18.836;13.793;15.735;29.786
PA;1507300;São Félix do Xingu;;;;;;;;2.332
PA;1507409;São Francisco do Pará;;;;;;6.419;7.160;6.827
PA;1507458;São Geraldo do Araguaia;;;;;;;;
PA;1507466;São João da Ponta;;;;;;;;
PA;1507474;São João de Pirabas;;;;;;;;
PA;1507508;São João do Araguaia;;;;2.170;;;;15.322
PA;1507607;São Miguel do Guamá;;3.796;9.091;9.125;16.146;18.960;22.775;17.452
PA;1507706;São Sebastião da Boa Vista;;2.780;2.943;4.249;;6.748;9.007;11.409
PA;1507755;Sapucaia;;;;;;;;
PA;1507805;Senador José Porfírio;;2.084;13.774;2.402;;;;2.971
PA;1507904;Soure;2.867;3.785;8.615;16.493;15.128;17.419;20.441;13.787
PA;1507953;Tailândia;;;;;;;;
PA;1507961;Terra Alta;;;;;;;;
PA;1507979;Terra Santa;;;;;;;;
PA;1508001;Tomé-Açu;;;;;;;7.772;24.132
PA;1508035;Tracuateua;;;;;;;;
PA;1508050;Trairão;;;;;;;;
PA;1508084;Tucumã;;;;;;;;
PA;1508100;Tucuruí;;;;;;2.448;5.716;9.921
PA;1508126;Ulianópolis;;;;;;;;
PA;1508159;Uruará;;;;;;;;
PA;1508209;Vigia;13.567;10.445;14.396;30.566;23.959;23.768;28.562;19.261
PA;1508308;Viseu;4.125;6.639;13.516;15.823;17.434;19.893;27.674;33.014
PA;1508357;Vitória do Xingu;;;;;;;;
PA;1508407;Xinguara;;;;;;;;
PA;1599919;Monsarás;2.092;3.208;;;;;;
PA;1599939;Vila Franca;5.052;;;;;;;
PB;2500106;Água Branca;;;;;;;4.356;6.457
PB;2500205;Aguiar;;;;;;;;12.444
PB;2500304;Alagoa Grande;11.407;9.983;18.501;26.291;23.085;29.890;32.992;31.635
PB;2500403;Alagoa Nova;10.941;14.208;13.174;35.239;27.428;30.243;30.422;21.942
PB;2500502;Alagoinha;;;;;;;10.832;9.779
PB;2500536;Alcantil;;;;;;;;
PB;2500577;Algodão de Jandaíra;;;;;;;;
PB;2500601;Alhandra;4.884;;;;;;12.770;11.534
PB;2500700;São João do Rio do Peixe;;10.764;8.398;14.387;28.815;34.562;26.899;18.694
PB;2500734;Amparo;;;;;;;;
PB;2500775;Aparecida;;;;;;;;
PB;2500809;Araçagi;;;;;;;18.738;18.474
PB;2500908;Arara;;;;;;;;7.704
PB;2501005;Araruna;;13.308;16.031;24.116;32.167;40.814;17.954;18.885
PB;2501104;Areia;25.549;26.590;28.417;43.451;41.851;46.300;31.710;29.975
PB;2501153;Areia de Baraúnas;;;;;;;;
PB;2501203;Areial;;;;;;;;4.936
PB;2501302;Aroeiras;;;;;;;19.132;25.106
PB;2501351;Assunção;;;;;;;;
PB;2501401;Baía da Traição;;5.235;;;;;;3.346
PB;2501500;Bananeiras;22.632;20.058;28.783;47.589;53.644;61.223;25.976;27.469
PB;2501534;Baraúna;;;;;;;;
PB;2501575;Barra de Santana;;;;;;;;
PB;2501609;Barra de Santa Rosa;;;;;;;11.869;14.409
PB;2501708;Barra de São Miguel;;;;;;;;4.616
PB;2501807;Bayeux;;;;;;;16.880;35.464
PB;2501906;Belém;;;;;;;9.919;12.021
PB;2502003;Belém do Brejo do Cruz;;;;;;;;8.609
PB;2502052;Bernardino Batista;;;;;;;;
PB;2502102;Boa Ventura;;;;;;;;6.686
PB;2502151;Boa Vista;;;;;;;;
PB;2502201;Bom Jesus;;;;;;;;1.244
PB;2502300;Bom Sucesso;;;;;;;;6.596
PB;2502409;Bonito de Santa Fé;;;;;7.179;7.584;8.733;7.066
PB;2502508;Boqueirão;;;;;;;19.452;26.383
PB;2502607;Igaracy;;;;;;;;5.450
PB;2502706;Borborema;;;;;;;3.886;5.111
PB;2502805;Brejo do Cruz;;7.234;8.936;10.382;18.094;21.631;16.906;11.979
PB;2502904;Brejo dos Santos;;;;;;;;5.875
PB;2503001;Caaporã;;;;;;;;8.303
PB;2503100;Cabaceiras;8.144;6.238;11.952;18.514;23.924;30.954;7.996;6.254
PB;2503209;Cabedelo;;;3.659;5.384;;;12.514;15.830
PB;2503308;Cachoeira dos Índios;;;;;;;;6.835
PB;2503407;Cacimba de Areia;;;;;;;;3.155
PB;2503506;Cacimba de Dentro;;;;;;;12.750;14.135
PB;2503555;Cacimbas;;;;;;;;
PB;2503605;Caiçara;;;13.216;23.394;30.883;37.492;17.632;10.541
PB;2503704;Cajazeiras;12.975;5.143;11.144;13.759;26.738;30.918;38.576;41.693
PB;2503753;Cajazeirinhas;;;;;;;;
PB;2503803;Caldas Brandão;;;;;;;;3.462
PB;2503902;Camalaú;;;;;;;;4.843
PB;2504009;Campina Grande;15.104;21.475;17.558;70.806;126.139;173.206;204.583;195.303
PB;2504033;Capim;;;;;;;;
PB;2504074;Caraúbas;;;;;;;;
PB;2504108;Carrapateira;;;;;;;;1.455
PB;2504157;Casserengue;;;;;;;;
PB;2504207;Catingueira;;;;;;;7.572;5.209
PB;2504306;Catolé do Rocha;17.021;10.195;13.510;15.754;28.307;34.391;29.192;23.500
PB;2504355;Caturité;;;;;;;;
PB;2504405;Conceição;;5.148;14.704;9.544;16.263;20.162;14.321;18.789
PB;2504504;Condado;;;;;;;;7.157
PB;2504603;Conde;;11.520;;;;;;4.911
PB;2504702;Congo;;;;;;;3.936;3.879
PB;2504801;Coremas;;;;;;;12.160;12.696
PB;2504850;Coxixola;;;;;;;;
PB;2504900;Cruz do Espírito Santo;;;15.934;37.385;30.573;36.528;14.487;13.620
PB;2505006;Cubati;;;;;;;3.733;5.506
PB;2505105;Cuité;12.340;5.527;;;21.827;25.490;14.162;18.249
PB;2505204;Cuitegi;;;;;;;;3.963
PB;2505238;Cuité de Mamanguape;;;;;;;;
PB;2505279;Curral de Cima;;;;;;;;
PB;2505303;Curral Velho;;;;;;;;2.247
PB;2505352;Damião;;;;;;;;
PB;2505402;Desterro;;;;;;;6.652;10.085
PB;2505501;Vista Serrana;;;;;;;;2.124
PB;2505600;Diamante;;;;;;;;5.283
PB;2505709;Dona Inês;;;;;;;7.913;9.035
PB;2505808;Duas Estradas;;;;;;;;7.239
PB;2505907;Emas;;;;;;;;2.644
PB;2506004;Esperança;;;;;16.408;24.021;25.294;20.971
PB;2506103;Fagundes;;6.451;;;;;;12.782
PB;2506202;Frei Martinho;;;;;;;;2.710
PB;2506251;Gado Bravo;;;;;;;;
PB;2506301;Guarabira;28.191;26.625;33.041;59.095;75.553;81.204;38.177;34.732
PB;2506400;Gurinhém;;;;;;;13.088;12.424
PB;2506509;Gurjão;;;;;;;;5.260
PB;2506608;Ibiara;;;;;;;13.125;6.227
PB;2506707;Imaculada;;;;;;;;8.425
PB;2506806;Ingá;21.481;17.150;11.448;20.481;24.451;29.107;27.106;17.272
PB;2506905;Itabaiana;;9.845;18.878;33.278;37.199;38.471;42.372;24.681
PB;2507002;Itaporanga;14.646;6.632;12.229;12.218;23.825;28.908;33.071;17.426
PB;2507101;Itapororoca;;;;;;;;11.751
PB;2507200;Itatuba;;;;;;;;8.156
PB;2507309;Jacaraú;;;;;;;;17.350
PB;2507408;Jericó;;;;;;;11.006;6.467
PB;2507507;João Pessoa;24.714;18.645;43.652;52.990;94.333;119.326;153.175;221.546
PB;2507606;Juarez Távora;;;;;;;3.643;4.581
PB;2507705;Juazeirinho;;;;;;;9.792;12.446
PB;2507804;Junco do Seridó;;;;;;;;4.644
PB;2507903;Juripiranga;;;;;;;;7.163
PB;2508000;Juru;;;;;;;;8.170
PB;2508109;Lagoa;;;;;;;;4.923
PB;2508208;Lagoa de Dentro;;;;;;;;6.839
PB;2508307;Lagoa Seca;;;;;;;;18.332
PB;2508406;Lastro;;;;;;;;3.243
PB;2508505;Livramento;;;;;;;;5.627
PB;2508554;Logradouro;;;;;;;;
PB;2508604;Lucena;;;;;;;;4.747
PB;2508703;Mãe d'Água;;;;;;;;4.727
PB;2508802;Malta;;;;;;;11.531;5.262
PB;2508901;Mamanguape;17.463;20.754;14.704;39.534;64.899;83.112;66.121;37.058
PB;2509008;Manaíra;;;;;;;;7.696
PB;2509057;Marcação;;;;;;;;
PB;2509107;Mari;;;;;;;12.406;15.504
PB;2509156;Marizópolis;;;;;;;;
PB;2509206;Massaranduba;;;;;;;;14.672
PB;2509305;Mataraca;;;;;;;;2.297
PB;2509339;Matinhas;;;;;;;;
PB;2509370;Mato Grosso;;;;;;;;
PB;2509396;Maturéia;;;;;;;;
PB;2509404;Mogeiro;;;;;;;;11.002
PB;2509503;Montadas;;;;;;;;3.096
PB;2509602;Monte Horebe;;;;;;;;4.003
PB;2509701;Monteiro;10.502;11.771;15.843;25.142;44.985;53.641;24.949;25.396
PB;2509800;Mulungu;;;;;;;13.148;11.672
PB;2509909;Natuba;;;;;;;;10.760
PB;2510006;Nazarezinho;;;;;;;;7.344
PB;2510105;Nova Floresta;;;;;;;3.362;5.501
PB;2510204;Nova Olinda;;;;;;;;4.793
PB;2510303;Nova Palmeira;;;;;;;;2.725
PB;2510402;Olho d'Água;;;;;;;;7.868
PB;2510501;Olivedos;;;;;;;;3.296
PB;2510600;Ouro Velho;;;;;;;;2.767
PB;2510659;Parari;;;;;;;;
PB;2510709;Passagem;;;;;;;;3.613
PB;2510808;Patos;14.095;8.785;19.220;19.901;41.850;49.540;60.241;46.414
PB;2510907;Paulista;;;;;;;;9.920
PB;2511004;Pedra Branca;;;;;;;;3.516
PB;2511103;Pedra Lavrada;;;;;;;6.498;5.701
PB;2511202;Pedras de Fogo;17.799;2.349;9.754;12.566;;;20.555;15.642
PB;2511301;Piancó;13.669;12.586;15.969;23.530;41.069;50.221;39.171;13.380
PB;2511400;Picuí;;4.177;11.705;23.635;19.781;23.241;13.971;17.386
PB;2511509;Pilar;10.549;16.414;12.744;26.242;32.829;33.106;29.007;12.008
PB;2511608;Pilões;;;;;;;8.283;8.206
PB;2511707;Pilõezinhos;;;;;;;;5.465
PB;2511806;Pirpirituba;;;;;;;12.125;9.632
PB;2511905;Pitimbu;;;;;;;;6.773
PB;2512002;Pocinhos;;;;;;;19.873;14.332
PB;2512036;Poço Dantas;;;;;;;;
PB;2512077;Poço de José de Moura;;;;;;;;
PB;2512101;Pombal;12.982;12.804;15.395;19.299;41.793;50.292;45.091;36.191
PB;2512200;Prata;;;;;;;6.399;4.026
PB;2512309;Princesa Isabel;;10.964;12.786;18.364;32.617;39.481;20.625;16.085
PB;2512408;Puxinanã;;;;;;;;10.653
PB;2512507;Queimadas;;;;;;;;21.258
PB;2512606;Quixabá;;;;;;;;1.644
PB;2512705;Remígio;;;;;;;13.606;14.168
PB;2512721;Pedro Régis;;;;;;;;
PB;2512747;Riachão;;;;;;;;
PB;2512754;Riachão do Bacamarte;;;;;;;;
PB;2512762;Riachão do Poço;;;;;;;;
PB;2512788;Riacho de Santo Antônio;;;;;;;;
PB;2512804;Riacho dos Cavalos;;;;;;;;8.987
PB;2512903;Rio Tinto;;;;;;;26.245;26.190
PB;2513000;Salgadinho;;;;;;;;3.012
PB;2513109;Salgado de São Félix;;;;;;;;11.198
PB;2513158;Santa Cecília;;;;;;;;
PB;2513208;Santa Cruz;;;;;;;;7.615
PB;2513307;Santa Helena;;;;;;;;5.579
PB;2513356;Santa Inês;;;;;;;;
PB;2513406;Santa Luzia;4.299;5.933;5.063;11.076;22.006;24.020;16.259;8.587
PB;2513505;Santana de Mangueira;;;;;;;;5.092
PB;2513604;Santana dos Garrotes;;;;;;;;9.181
PB;2513653;Santarém;;;;;;;;
PB;2513703;Santa Rita;;17.492;19.181;25.160;33.932;42.929;46.974;53.357
PB;2513802;Santa Teresinha;;;;;;;;5.262
PB;2513851;Santo André;;;;;;;;
PB;2513901;São Bento;;;;;;;7.197;10.975
PB;2513927;São Bentinho;;;;;;;;
PB;2513943;São Domingos do Cariri;;;;;;;;
PB;2513968;São Domingos de Pombal;;;;;;;;
PB;2513984;São Francisco;;;;;;;;
PB;2514008;São João do Cariri;15.113;13.115;28.830;25.336;30.520;31.778;17.479;8.055
PB;2514107;São João do Tigre;;;;;;;;4.083
PB;2514206;São José da Lagoa Tapada;;;;;;;6.864;9.104
PB;2514305;São José de Caiana;;;;;;;;6.007
PB;2514404;São José de Espinharas;;;;;;;;8.852
PB;2514453;São José dos Ramos;;;;;;;;
PB;2514503;São José de Piranhas;;4.088;10.881;11.357;12.057;12.954;16.218;16.729
PB;2514552;São José de Princesa;;;;;;;;
PB;2514602;São José do Bonfim;;;;;;;;3.014
PB;2514651;São José do Brejo do Cruz;;;;;;;;
PB;2514701;São José do Sabugi;;;;;;;;3.959
PB;2514800;São José dos Cordeiros;;;;;;;;6.239
PB;2514909;São Mamede;;;;;;;11.746;8.241
PB;2515005;São Miguel de Taipu;;;;;;;;7.971
PB;2515104;São Sebastião de Lagoa de Roça;;;;;;;;6.652
PB;2515203;São Sebastião do Umbuzeiro;;;;;;;9.318;5.662
PB;2515302;Sapé;;;;;39.320;47.259;48.202;45.345
PB;2515401;Seridó;;;;;;;;5.355
PB;2515500;Serra Branca;;;;;;;10.636;10.531
PB;2515609;Serra da Raiz;;4.951;;;;;10.222;3.021
PB;2515708;Serra Grande;;;;;;;;2.540
PB;2515807;Serra Redonda;;;;;;;8.274;7.379
PB;2515906;Serraria;;11.136;12.194;24.027;24.288;28.166;17.835;11.997
PB;2515930;Sertãozinho;;;;;;;;
PB;2515971;Sobrado;;;;;;;;
PB;2516003;Solânea;;;;;;;22.837;25.699
PB;2516102;Soledade;;6.785;8.458;10.065;15.808;18.786;11.517;7.612
PB;2516151;Sossêgo;;;;;;;;
PB;2516201;Sousa;29.726;11.135;15.226;23.241;38.195;51.408;62.184;62.049
PB;2516300;Sumé;;;;;;;11.702;15.532
PB;2516409;Campo de Santana;;;;;;;10.823;11.199
PB;2516508;Taperoá;;5.702;7.803;9.747;16.099;17.470;17.990;12.531
PB;2516607;Tavares;;;;;;;12.326;10.834
PB;2516706;Teixeira;;6.368;14.559;14.038;23.597;30.426;23.823;14.182
PB;2516755;Tenório;;;;;;;;
PB;2516805;Triunfo;;;;;;;;8.100
PB;2516904;Uiraúna;;;;;;;14.959;19.577
PB;2517001;Umbuzeiro;;11.949;11.505;24.789;37.951;43.004;25.099;16.272
PB;2517100;Várzea;;;;;;;;2.924
PB;2517209;Vieirópolis;;;;;;;;
PB;2517407;Zabelê;;;;;;;;
PE;2600054;Abreu e Lima;;;;;;;;
PE;2600104;Afogados da Ingazeira;12.554;6.601;13.154;17.703;32.431;24.373;22.796;19.623
PE;2600203;Afrânio;;;;;;;;9.337
PE;2600302;Agrestina;;;;;15.355;14.218;15.294;17.068
PE;2600401;Água Preta;30.829;26.940;25.308;33.795;27.425;33.879;34.298;34.826
PE;2600500;Águas Belas;7.310;9.743;11.863;21.828;31.764;53.239;46.027;25.581
PE;2600609;Alagoinha;;;;;;7.488;8.957;9.383
PE;2600708;Aliança;;;;;26.792;27.648;31.263;35.057
PE;2600807;Altinho;;14.095;22.611;30.537;30.092;38.233;37.090;28.754
PE;2600906;Amaraji;;9.400;18.957;21.182;24.172;28.846;25.399;16.001
PE;2601003;Angelim;;;;;36.055;29.374;27.365;9.761
PE;2601052;Araçoiaba;;;;;;;;
PE;2601102;Araripina;;;;;13.476;29.542;33.846;38.919
PE;2601201;Arcoverde;;;;;9.915;16.888;23.709;40.162
PE;2601300;Barra de Guabiraba;;;;;;;;7.792
PE;2601409;Barreiros;10.988;15.391;17.054;17.363;21.630;28.093;34.571;28.892
PE;2601508;Belém de Maria;;;;;;;;12.638
PE;2601607;Belém de São Francisco;;;;;8.637;10.505;14.681;17.785
PE;2601706;Belo Jardim;;;;;31.120;37.049;36.506;45.361
PE;2601805;Betânia;;;;;;;;10.329
PE;2601904;Bezerros;19.276;17.484;36.018;48.190;67.081;63.168;52.990;44.289
PE;2602001;Bodocó;;;9.422;10.807;13.930;20.971;20.245;22.121
PE;2602100;Bom Conselho;19.509;16.638;21.474;48.938;63.292;66.709;60.602;43.933
PE;2602209;Bom Jardim;31.089;46.742;33.936;92.515;48.325;39.142;41.662;35.249
PE;2602308;Bonito;29.699;28.370;45.978;63.577;30.906;34.640;42.868;33.438
PE;2602407;Brejão;;;;;;;;9.929
PE;2602506;Brejinho;;;;;;;;7.394
PE;2602605;Brejo da Madre de Deus;28.530;20.514;31.929;48.784;29.131;35.459;33.410;25.682
PE;2602704;Buenos Aires;;;;;;;;12.028
PE;2602803;Buíque;13.704;11.459;19.734;23.621;24.690;38.238;40.793;33.405
PE;2602902;Cabo de Santo Agostinho;21.520;13.337;23.897;31.911;30.575;36.007;51.125;75.829
PE;2603009;Cabrobó;8.472;11.658;15.044;15.227;8.124;10.235;18.249;19.522
PE;2603108;Cachoeirinha;;;;;;;;13.512
PE;2603207;Caetés;;;;;;;;16.891
PE;2603306;Calçado;;;;;;;;8.467
PE;2603405;Calumbi;;;;;;;;4.993
PE;2603454;Camaragibe;;;;;;;;
PE;2603504;Camocim de São Félix;;;;;;;10.613;9.927
PE;2603603;Camutanga;;;;;;;;6.437
PE;2603702;Canhotinho;;10.453;40.481;54.251;44.500;34.135;34.137;27.117
PE;2603801;Capoeiras;;;;;;;;18.035
PE;2603900;Carnaíba;;;;;;;15.818;21.951
PE;2603926;Carnaubeira da Penha;;;;;;;;
PE;2604007;Carpina;;;;;26.498;28.490;40.855;45.790
PE;2604106;Caruaru;54.278;21.852;38.231;61.636;73.455;102.877;105.135;142.653
PE;2604155;Casinhas;;;;;;;;
PE;2604205;Catende;;;;;18.660;24.693;30.004;28.198
PE;2604304;Cedro;;;;;;;;4.667
PE;2604403;Chã de Alegria;;;;;;;;8.098
PE;2604502;Chã Grande;;;;;;;;13.949
PE;2604601;Condado;;;;;;;;12.256
PE;2604700;Correntes;;16.501;32.255;39.298;41.542;37.862;38.004;20.670
PE;2604809;Cortês;;;;;;;6.993;10.168
PE;2604908;Cumaru;;;;;;;;17.449
PE;2605004;Cupira;;;;;;;12.934;14.539
PE;2605103;Custódia;;;;;18.818;23.113;27.238;20.711
PE;2605152;Dormentes;;;;;;;;
PE;2605202;Escada;20.796;9.331;17.060;21.135;22.835;28.996;38.325;43.372
PE;2605301;Exu;8.884;8.415;19.269;21.201;15.418;21.788;23.171;30.551
PE;2605400;Feira Nova;;;;;;;;15.207
PE;2605459;Fernando de Noronha;;;;;;581;1.346;1.241
PE;2605509;Ferreiros;;;;;;;;9.572
PE;2605608;Flores;10.693;11.231;11.519;21.345;30.472;39.548;21.953;20.946
PE;2605707;Floresta;15.153;10.281;17.017;19.780;14.510;18.800;20.311;28.163
PE;2605806;Frei Miguelinho;;;;;;;;13.952
PE;2605905;Gameleira;7.077;9.043;9.901;25.690;10.091;13.008;15.099;14.890
PE;2606002;Garanhuns;24.786;32.788;35.236;63.723;95.632;101.471;111.551;71.623
PE;2606101;Glória do Goitá;;24.554;37.088;33.626;38.002;43.076;47.282;28.697
PE;2606200;Goiana;31.772;19.909;39.837;53.854;41.091;44.962;58.479;51.588
PE;2606309;Granito;;4.232;;;;;;3.785
PE;2606408;Gravatá;;22.976;27.975;37.705;42.536;47.859;52.437;49.366
PE;2606507;Iati;;;;;;;;13.140
PE;2606606;Ibimirim;;;;;;;;12.736
PE;2606705;Ibirajuba;;;;;;;;10.950
PE;2606804;Igarassu;16.186;23.979;26.280;30.918;26.278;33.985;43.026;55.079
PE;2606903;Iguaraci;;;;;;;;10.934
PE;2607000;Inajá;;;;;12.949;21.400;21.665;13.575
PE;2607109;Ingazeira;;;;;;;;3.940
PE;2607208;Ipojuca;19.420;9.196;14.500;21.331;22.621;24.153;34.483;35.851
PE;2607307;Ipubi;;;;;;;;15.040
PE;2607406;Itacuruba;;;;;;;;3.662
PE;2607505;Itaíba;;;;;;;;22.701
PE;2607604;Itamaracá;;;;;;;;7.117
PE;2607653;Itambé;40.741;17.423;19.345;29.914;34.715;36.068;38.889;25.083
PE;2607703;Itapetim;;;;;;;16.929;15.148
PE;2607752;Itapissuma;;;;;;;;
PE;2607802;Itaquitinga;;;;;;;;9.294
PE;2607901;Jaboatão dos Guararapes;;9.425;29.287;48.087;35.847;57.278;103.992;200.975
PE;2607950;Jaqueira;;;;;;;;
PE;2608008;Jataúba;;;;;;;;14.606
PE;2608057;Jatobá;;;;;;;;
PE;2608107;João Alfredo;;;;;24.782;25.461;26.993;24.025
PE;2608206;Joaquim Nabuco;;;;;;;10.350;12.391
PE;2608255;Jucati;;;;;;;;
PE;2608305;Jupi;;;;;;;;17.216
PE;2608404;Jurema;;;;;10.935;11.730;12.403;11.952
PE;2608453;Lagoa do Carro;;;;;;;;
PE;2608503;Lagoa do Itaenga;;;;;;;;11.110
PE;2608602;Lagoa do Ouro;;;;;;;;13.994
PE;2608701;Lagoa dos Gatos;;;;;18.485;19.289;22.430;19.141
PE;2608750;Lagoa Grande;;;;;;;;
PE;2608800;Lajedo;;;;;;15.635;18.186;21.478
PE;2608909;Limoeiro;28.646;21.576;28.938;52.573;57.054;76.527;95.379;57.278
PE;2609006;Macaparana;;;;;26.045;26.199;14.730;16.668
PE;2609105;Machados;;;;;;;;8.018
PE;2609154;Manari;;;;;;;;
PE;2609204;Maraial;;;;;13.640;16.077;17.945;20.606
PE;2609303;Mirandiba;;;;;;;;9.693
PE;2609402;Moreno;;;;;18.970;23.095;29.351;31.204
PE;2609501;Nazaré da Mata;41.247;63.746;67.839;86.940;40.208;41.086;44.473;23.742
PE;2609600;Olinda;12.419;17.518;56.531;52.199;36.712;62.435;108.441;196.342
PE;2609709;Orobó;;;;;19.583;20.878;20.570;19.601
PE;2609808;Orocó;;;;;;;;5.285
PE;2609907;Ouricuri;10.370;13.798;27.814;34.684;22.168;36.564;42.410;50.167
PE;2610004;Palmares;;25.228;37.487;38.102;30.430;38.318;39.696;50.995
PE;2610103;Palmeirina;;;;;;11.521;11.663;10.165
PE;2610202;Panelas;;18.785;27.558;45.985;33.735;39.523;27.900;30.610
PE;2610301;Paranatama;;;;;;;;13.554
PE;2610400;Parnamirim;;3.330;5.259;10.007;7.577;10.679;12.379;13.066
PE;2610509;Passira;;;;;;;;21.929
PE;2610608;Paudalho;38.121;12.985;30.575;36.988;27.763;32.148;40.810;32.741
PE;2610707;Paulista;;;;;29.543;48.103;51.182;70.059
PE;2610806;Pedra;;4.587;8.266;9.973;12.678;18.375;21.121;17.680
PE;2610905;Pesqueira;11.373;4.470;32.970;45.513;52.854;48.584;43.383;49.687
PE;2611002;Petrolândia;5.490;;11.284;14.144;14.116;19.723;9.773;14.499
PE;2611101;Petrolina;;6.856;13.451;16.942;19.706;27.330;35.156;61.252
PE;2611200;Poção;;;;;;;6.827;8.081
PE;2611309;Pombos;;;;;;;;22.899
PE;2611408;Primavera;;;;;;;;8.627
PE;2611507;Quipapá;;23.763;30.608;39.658;30.471;28.439;30.647;19.568
PE;2611533;Quixaba;;;;;;;;
PE;2611606;Recife;116.671;111.556;193.429;238.843;348.424;524.682;788.336;1.060.701
PE;2611705;Riacho das Almas;;;;;;;13.670;16.222
PE;2611804;Ribeirão;;;;;12.804;20.062;24.901;31.009
PE;2611903;Rio Formoso;7.064;10.470;14.690;16.126;17.570;22.063;26.367;28.655
PE;2612000;Sairé;;;;;;;;17.235
PE;2612109;Salgadinho;;;;;;;;5.460
PE;2612208;Salgueiro;6.895;6.640;11.963;15.453;13.227;17.987;25.363;31.314
PE;2612307;Saloá;;;;;;;;15.829
PE;2612406;Sanharó;;;;;;13.200;12.169;13.570
PE;2612455;Santa Cruz;;;;;;;;
PE;2612471;Santa Cruz da Baixa Verde;;;;;;;;
PE;2612505;Santa Cruz do Capibaribe;;;;;;;7.591;11.685
PE;2612554;Santa Filomena;;;;;;;;
PE;2612604;Santa Maria da Boa Vista;7.370;3.772;5.472;7.067;7.422;9.362;11.671;18.837
PE;2612703;Santa Maria do Cambucá;;;;;;;;9.724
PE;2612802;Santa Terezinha;;;;;;;;7.848
PE;2612901;São Benedito do Sul;;;;;;;;11.048
PE;2613008;São Bento do Una;12.331;7.880;9.950;20.700;29.918;53.545;56.872;33.514
PE;2613107;São Caitano;;;;;21.137;28.966;30.716;23.933
PE;2613206;São João;;;;;;;;16.323
PE;2613305;São Joaquim do Monte;;;;;25.040;24.282;26.193;20.064
PE;2613404;São José da Coroa Grande;;;;;;;;8.292
PE;2613503;São José do Belmonte;;4.563;5.051;9.500;14.726;20.805;25.200;23.101
PE;2613602;São José do Egito;;9.330;16.133;15.666;32.572;39.858;24.766;23.607
PE;2613701;São Lourenço da Mata;;16.276;18.967;26.993;27.497;33.671;50.539;94.016
PE;2613800;São Vicente Ferrer;;;;;;;12.138;12.248
PE;2613909;Serra Talhada;5.548;8.992;13.620;14.456;25.487;35.192;41.039;55.774
PE;2614006;Serrita;;;;;16.712;22.907;22.202;16.383
PE;2614105;Sertânia;;4.529;7.425;15.330;19.063;21.994;26.587;31.373
PE;2614204;Sirinhaém;11.620;3.368;14.133;14.644;16.926;18.347;20.603;24.806
PE;2614303;Moreilândia;;;;;;;;10.329
PE;2614402;Solidão;;;;;;;;5.516
PE;2614501;Surubim;;;;;31.149;39.987;44.178;52.275
PE;2614600;Tabira;;;;;;21.809;24.356;16.245
PE;2614709;Tacaimbó;;;;;;;;9.626
PE;2614808;Tacaratu;;7.493;;;;;11.501;12.948
PE;2614857;Tamandaré;;;;;;;;
PE;2615003;Taquaritinga do Norte;;9.294;19.686;37.410;18.891;24.018;13.234;14.492
PE;2615102;Terezinha;;;;;;;;8.053
PE;2615201;Terra Nova;;;;;;;;4.071
PE;2615300;Timbaúba;;28.250;49.194;52.526;34.326;37.059;49.201;52.077
PE;2615409;Toritama;;;;;;;4.938;6.382
PE;2615508;Tracunhaém;;;;;;;;11.249
PE;2615607;Trindade;;;;;;;;9.112
PE;2615706;Triunfo;7.336;11.517;12.234;17.369;21.894;24.129;22.138;24.849
PE;2615805;Tupanatinga;;;;;;;;16.456
PE;2615904;Tuparetama;;;;;;;;5.747
PE;2616001;Venturosa;;;;;;;;8.708
PE;2616100;Verdejante;;;;;;;;7.395
PE;2616183;Vertente do Lério;;;;;;;;
PE;2616209;Vertentes;;;;;26.025;34.139;33.207;13.285
PE;2616308;Vicência;;;;;25.197;25.950;25.498;25.270
PE;2616407;Vitória de Santo Antão;28.547;32.422;37.996;59.572;63.390;75.946;88.160;80.537
PE;2616506;Xexéu;;;;;;;;
PE;2699919;Muribeca;;8.542;;;;;;
PE;2699929;Nossa Senhora do Ó de Goyanna;;6.106;;;;;;
PE;2699939;Cimbres;;12.621;;;;;;
PI;2200053;Acauã;;;;;;;;
